x0,x1,x2,x3,x4,treatment,outcome
0.452538419,0.3208496463,0.2386007909,1.577768205,-1.067593769,0,6862.730888
-0.0549348662,1.132689821,1.264539809,-1.421763649,-0.3123554417,1,10262.154
1.358121096,0.5080791052,0.1952630315,-0.2176846934,-0.3838009257,1,6444.990332
0.2882190631,-0.252374125,-0.04257862104,0.07859870612,-0.6780715285,0,2286.361683
0.5321293739,2.914244648,-1.776986639,0.3240125242,-0.7601900886,1,10684.96677
0.5774025775,0.04655747333,0.761854774,1.175506577,0.1924211178,0,4886.114918
1.132052288,-2.344297894,1.590452298,0.3750621519,1.077843356,1,8457.924421
-1.219875745,-0.8307698816,0.1459382941,-0.01703788934,0.283068588,0,3930.610067
1.084515161,-1.765220315,0.9738190717,0.008281909958,-0.2037818611,1,5324.182543
-1.471115234,0.5030486684,-2.414107851,0.6483940112,-1.492105835,1,9885.681855
0.05345791262,-0.1191688373,1.169538147,-0.178655169,-0.6941385611,0,6916.136355
-0.506602696,1.272882769,0.5362969692,-0.3856299815,-0.23644642,0,6551.041399
-1.567177091,0.3884742009,-1.759815708,0.7517964658,0.1286215925,1,7364.364393
2.3869518,-1.100135554,-0.102662091,1.798287701,1.19138964,1,8152.802377
-0.6962120516,0.2239674284,0.001999356415,0.2819558674,-0.698680436,0,297.0438575
-0.0893204027,-1.598052375,0.1351234519,0.4500206734,-0.2274194126,0,556.0530127
-1.615050891,0.9885318629,0.364525038,-0.7260150977,-0.2806004468,0,4207.620714
-1.500669403,-1.025410128,-0.5378113464,1.228420812,-0.6395033909,0,693.1472715
0.6402136593,-0.5383162029,0.2479475609,-0.1413955021,0.8730566001,0,4102.598716
-0.5348113382,-1.57252825,-1.381949031,-0.5318774939,-1.249059971,1,7999.77907
0.4102120157,-0.4657681649,2.37460655,-1.737714595,0.2036331787,1,8547.865474
-1.127953024,-0.4934013404,0.1414194733,-2.325371375,0.2368261168,1,3358.627463
1.902907462,-0.4534382984,0.2598078568,1.024921693,-0.1639535,0,5779.521806
-0.5809601885,-2.275736404,0.6409907194,-0.1131684097,-1.012683851,0,1465.689854
0.1265967103,-0.5836803568,-0.5284261311,0.6062911561,-1.338382411,0,5708.818114
1.047315286,-1.397686163,-0.6627014084,1.922946194,1.127354762,1,9104.389085
0.0976039925,-0.9405302155,-0.5292723067,0.07327531459,0.03752323234,0,3752.351371
-0.09087092963,-0.03083251408,-0.2143751097,-1.441978736,-0.5165107422,0,7574.740022
0.914624054,-1.368334298,-0.1895555115,-0.8197539288,0.1113504294,1,2914.240878
-0.3886331811,1.477393665,0.5065831542,-1.311803166,0.6712280116,0,4655.146218
-0.7746518563,-0.5769963714,0.3138190201,-0.4917474197,0.8928558163,0,2868.775252
-0.7745100615,-0.6189465526,-0.6563708935,-0.5656387484,1.099191556,0,704.2846774
0.6287962936,1.709943954,2.267644204,-1.030717032,0.07041912733,1,13203.8704
-1.176200317,-0.7776059277,-0.6300825103,-1.057154874,-1.051887273,1,2756.633792
-0.1442843785,-1.216718418,0.8421269591,-0.9177535374,2.80956897,0,2862.302033
-0.451384451,0.07201764192,-1.295341184,1.706091758,1.119500681,0,8164.417689
0.2969158707,-1.346802549,0.2106668777,-1.121431046,1.462355263,0,2507.766353
0.8091947319,0.09543903849,-2.436375663,-0.9834159787,0.6877611316,1,8625.010607
1.212883692,1.109169811,-1.592013002,0.3015523068,1.015515216,1,9312.19807
-1.658335566,-0.007904515373,0.2738423983,-0.3007645848,-1.852161855,1,5582.972185
-0.3256981101,-0.3273054303,-0.1480724045,-0.5634714254,-0.4430121532,0,3399.307595
-0.03970628235,0.442454605,-0.3044267629,-0.4096489284,0.09235403825,0,-232.7505909
-1.920915926,0.4770351272,-0.000563097123,0.0396935266,0.9607343076,0,4789.774669
-1.95281553,-1.97383387,0.2738038453,-0.007116855129,0.1701769432,0,876.8062242
-0.4621270752,0.6643536742,0.932638843,0.483982294,-0.2608284584,1,5587.588258
-2.107689388,0.769236208,1.221728666,0.644558412,-0.8796424274,1,7449.453416
0.6737943937,0.860529708,1.558816248,-0.8761099242,-0.2264545845,0,6889.021841
0.7472720511,0.05741007144,-1.117327602,0.414616285,0.5786616338,0,4930.647796
0.08796289633,0.2195849272,-0.2587059017,1.478278936,-0.9006921837,1,6308.099607
-0.5873207628,0.01098551353,0.8789540277,-1.49737317,-1.31029675,0,8447.701881
-2.037728508,0.03269522525,-1.118305817,-0.38455011,0.6613781899,1,7699.668
-0.6415427208,0.2312820227,-0.2993379078,0.6721143151,0.4751280673,1,6534.946633
-0.6919336962,-0.1686517534,1.043743398,0.3933768703,-1.396962058,0,4486.913097
0.6556180612,-1.084610622,1.41251307,1.02409884,0.2898854759,0,6881.904469
0.1572328434,-0.209032256,0.6785239514,-0.3707781695,0.2355698706,0,1981.815644
0.8719343665,-0.5618065435,-0.61619274,-1.194365481,-1.064472746,1,8477.338349
-1.828395311,0.729828789,1.808914542,1.425328943,-1.626084489,0,3155.203242
0.7248546716,1.42210635,-0.4568099807,0.1014474307,-2.007893051,0,6820.743523
0.266736168,-1.063559729,0.1996350179,-1.561202922,0.5428582245,0,2187.603388
1.024512675,-0.7831798617,-1.136922581,-2.156023043,-0.2664135341,0,6549.35777
-0.5815939343,-1.551019412,0.4530187563,-0.4499703819,-1.075735959,0,2648.239675
-0.5545724056,1.071304539,0.6029369438,-0.1300260615,0.6191050185,1,1366.352194
-1.160911956,0.03237010073,0.1473223305,-0.4698365085,0.435458336,0,2987.089104
-0.7804334546,0.5098207078,0.5518587715,-2.917159881,1.190305704,1,5171.333649
-3.047632565,-0.6160490256,1.025348034,-0.3172867253,-1.466185982,1,3866.659717
-1.093737062,1.026905746,-1.921504531,1.128991101,-0.05510209904,1,9095.853027
-1.19239533,-0.5831150723,-1.017224341,0.8662252009,0.7324278098,0,6185.317781
-1.719161134,-0.4035921185,-0.8631856623,1.293509968,-1.350099118,0,1742.340787
1.604229105,-0.03329473952,-1.161934406,-0.677274184,-0.8016188408,1,10046.69179
-1.274618402,0.09482685973,-1.227915551,-2.180366209,-0.3796764708,0,6464.263086
-1.802856196,-0.7521608681,-0.9091028886,-0.871216072,2.000963102,0,1410.87856
0.05641156717,0.245371009,-1.776398296,-0.6539631336,0.2153026299,1,7541.255328
-1.024528913,0.9080628435,-1.202696586,-0.2863661359,-0.58605164,0,990.1758996
0.1643206594,-0.6404900719,-0.2708936271,-0.2361300918,-0.7343877574,0,2655.402916
0.4850938685,0.2383883748,-0.08861394525,-0.4304583335,0.7965440305,1,8035.236621
-0.2358342438,-0.3066972878,0.1046900299,1.696586683,-1.340356208,0,1327.778269
0.7698568931,-1.893171161,0.2172731582,1.575082828,0.4886685245,0,5465.386578
0.1706250785,-0.5604494688,0.03104720049,-0.2520628154,-0.7859766079,0,3830.941382
-0.2898756155,0.1983811606,-0.7672170685,-0.8062818207,-1.360243438,1,9463.374811
0.3907250261,0.545323262,0.2316604442,0.9651704927,0.08786763708,1,6723.764002
0.3920109374,0.3038374256,-0.09154001942,-0.5308218281,2.214152616,0,4994.125689
-0.4519509799,-0.6658777111,0.4340098235,0.2518544153,-1.404791548,1,5505.843927
1.122678255,-0.09419457535,-1.110931095,1.188784114,0.6256755716,1,11363.17898
-1.264541992,1.77718284,0.6587973684,-0.01019611563,1.590218806,1,3288.229713
0.1592977838,-0.0280830751,-0.660300116,0.5818504393,0.4766029673,0,3869.565137
0.01468013989,-0.7899863539,0.1299298542,-0.06979878576,-1.333474319,0,4620.034532
-1.471812351,0.5651533788,-2.601888315,0.205410527,-0.4780830578,1,13947.30212
1.308246607,-0.4934682092,0.6594842143,-0.3969138412,0.1137481535,0,5572.382113
0.7368365309,-0.4625557163,0.9965548845,-0.9936978771,0.2945928426,0,4377.088998
0.9226397228,0.6600374918,1.916444877,-0.7634393173,-1.379149251,1,13173.34474
-0.9943351085,0.6604425665,0.4979229343,0.1022566596,-1.122957049,0,5482.9858
0.7668672933,-1.224704778,1.158949582,2.857438423,0.3664511466,0,4716.289647
0.5831081357,-0.4928597689,-1.810213321,-0.602719363,-1.092895241,1,9917.976507
-1.447004576,1.722359942,0.272862518,0.3796875806,-0.3090223652,0,5913.804112
-0.1728710824,0.9645506822,-0.0323371187,0.530693938,-0.1960042978,0,8301.70832
-0.3421528907,-1.406914166,-1.977749062,-0.2615619011,0.05649669199,0,7090.554651
-1.286130037,-0.03447486503,0.05375256299,-2.156008006,-0.9151246595,0,3802.861782
0.4072638937,0.3870587294,-1.153674916,0.1584480505,1.022407225,0,6174.17617
0.777072959,-0.09528578701,-0.4679763133,-0.6293444843,0.4678197829,0,5745.345496
0.1951039731,0.6294040061,0.1318738131,0.8187639503,0.09459253296,1,6892.652563
0.7846887161,0.8708227704,-0.8045266302,-1.808144047,1.543492856,0,5183.335735
0.2566587307,-1.714485895,-0.7138194972,0.7718742924,-0.2796768311,0,1321.634396
-0.5120614193,1.40088186,-1.047287146,-0.7981533578,0.211386475,0,8037.172356
0.3904549321,0.4963430343,0.9112380446,0.1985786207,0.4893839389,0,3849.494196
-0.2592092593,0.06269830324,0.1075341801,0.2150981358,0.7725398076,1,5134.899135
0.5551456819,0.0442170029,-0.8091259849,0.06767125806,-0.0280177849,1,7436.290528
0.1931815798,2.206525307,-0.5237727785,0.4222890191,1.068462067,1,11440.39483
0.0980019141,2.337845119,-0.3780392917,0.3240892223,-0.7988057449,0,4328.211241
-0.3515247351,0.2489339104,0.8463040623,0.319094834,1.259114849,1,5645.087282
-0.09496531059,-0.3321685298,2.703985107,0.3942376494,-0.719481546,1,10857.73029
-0.6942637622,-0.9426799145,0.9365693559,-0.3643772929,0.1273624757,1,7851.135817
-0.06350867444,0.7314924079,-0.8467440929,-1.075572286,0.2242973072,1,2303.618487
0.6009592847,0.3325323131,-0.8094537291,0.6774848421,-0.7438609271,1,5600.460622
-0.5215386448,-0.9439535247,1.301158349,0.633421541,0.6049933757,1,10962.43148
1.247211421,2.812649248,-1.709226104,-0.7383765809,-0.6161750842,1,11790.0709
-0.8508196224,-1.077583248,-0.2996530641,-1.216603715,0.3350423675,0,-323.5726118
0.05169832143,0.4810286648,0.5077284516,0.6030068534,-0.3734089368,0,4726.092151
2.121143403,0.2344311165,-1.862484753,-1.002375746,-1.740502989,1,12948.62884
0.01733462915,-0.1218052241,-0.4684256979,2.010926112,0.5489828741,1,8231.846349
0.7260983614,-0.9310734879,-0.9991448913,0.0368054991,0.1730071397,0,7888.928089
-1.856311567,-0.1803070228,0.01407208287,-0.2151491658,-0.8133904123,1,4511.564406
-0.5395351819,-0.1768591936,0.09080002361,0.6047915826,1.080856205,0,2588.214089
-0.2943477235,-0.4561561961,0.4376556735,0.6108449164,-0.4342004333,0,4489.519443
0.790393477,0.9795853412,1.291686466,1.778320907,-0.8664161387,1,7352.099798
0.01389820933,0.01127769662,-0.09807356853,-0.6492629196,-1.485562003,1,4758.437755
0.09267944603,-0.7683556595,0.08599348075,-0.7940435417,-1.099658346,1,2491.737445
0.2342983604,0.1509215268,0.5792819713,2.185863766,0.2772895312,1,4316.667159
0.4850817671,-1.077561329,-1.286907441,1.582829447,-0.9234797799,1,4300.351675
-1.043944071,-0.03909892122,-0.09019241338,-0.9025065064,-0.3049732187,0,849.3807882
1.229375718,-0.8059936088,-1.393672484,0.9425936209,0.4922969119,1,8932.524734
-0.6205186206,-1.582167016,-0.7446233564,-0.05470443685,1.16567209,0,219.3538222
-1.036581975,-0.08451988151,0.6751446599,-2.38126734,1.033786168,0,-3983.820982
-1.182450572,0.3319954935,0.2466831496,1.084586391,0.5509243809,0,1689.847831
-2.377290492,-0.7847792472,0.1382051294,-0.1949798861,0.4776107298,0,-492.3876145
0.7893665557,0.6084517364,-0.2142749426,-1.846337011,-0.4554812489,0,5124.636482
0.4163681481,-1.090447253,0.6312747301,0.9083932973,0.1268669763,1,8379.386316
-3.063779866,-1.278088363,1.886189159,-0.546537793,-1.984143223,0,2037.597262
1.235247388,0.01335559154,1.104940489,0.2769586752,0.4585591362,1,10138.13693
0.3630092477,0.6974883119,2.277430449,0.971006336,-1.580339318,1,11011.66276
0.4466615153,1.141480768,1.202700807,-0.4266049831,1.164944445,1,8691.788009
0.9277423996,2.572517437,-0.7500017362,-0.5074005764,-0.3061190485,1,6870.673991
-0.49022215,-0.8900207498,-2.762675506,-0.4346994737,0.3693580597,1,11039.83063
-0.4932218455,1.935381184,0.01337581272,1.291029055,0.2614204127,0,3590.925384
0.8264073099,0.2792415539,1.368784632,0.05593935013,0.4961207081,1,9303.834965
0.3663329337,-0.2882854581,0.4049823189,2.234386246,-0.2703969421,0,3364.791375
0.4194648929,1.257778951,1.140253281,0.01171641772,-2.383388703,1,7246.458289
0.5167028186,-2.219474259,1.469937231,0.1694738712,0.9996740199,1,9284.441524
-0.9021111382,-1.552507473,0.2607543841,-0.03360343996,-0.4915408262,0,2447.328785
0.08466128073,2.767435892,0.8345255474,1.049498606,0.8439368916,1,6956.513305
1.479462144,-0.1900716729,-2.054761308,-0.188586133,0.81173571,1,11332.78522
-0.9698003951,-0.1763659505,-0.691769743,1.502029252,0.7494570154,0,3642.819395
0.6515406206,0.6216013131,-0.03724925255,0.1975562825,-1.185184581,1,5831.068121
-2.186441979,0.1500811303,0.3239902563,1.209264568,1.571335816,1,5165.701881
1.569998485,-0.9980235933,-0.3522650349,0.4803342959,2.531904678,1,6273.993076
1.480099204,1.119397162,-0.3877879555,-0.8831996312,0.7889078834,1,6904.284563
-1.100661264,-0.238436351,-0.114777949,1.592912089,-0.354697303,0,-789.5098851
-2.439249639,0.5044446477,-0.6990218531,0.04263102444,-0.08670470084,0,1785.532641
-0.2737039958,0.7903405818,-1.532864878,-0.517014225,0.6840379131,1,9616.815782
-0.6140847753,-1.608806709,0.6685553433,1.12309463,-0.04499520764,1,3047.080438
-1.960845598,0.7059697467,-1.659887881,0.3087992768,-0.8874638247,0,9603.902509
-1.159839286,-0.4419100171,-0.1832975564,-0.6442082504,0.5887032782,0,3522.367162
-0.4460693785,0.9801908717,0.2811731656,-0.6975572066,-0.8659398838,0,7453.541146
-1.647496299,0.2907331779,-0.3545875473,-2.372195528,-0.5357148728,0,4896.15944
-0.9010340293,1.575677592,-1.702778612,-1.4413508,1.109969643,1,11393.59897
1.356763157,-0.7449829387,-0.6320858228,0.6162353966,-2.327099797,0,2625.847406
-1.861193685,-0.2807334009,1.549890566,-0.4357300882,0.1009367917,0,-908.9689534
1.133789273,2.106884733,-0.5768484731,-0.01683672373,1.822055221,0,5928.812873
-1.522199275,1.027581071,-1.018315532,0.1024723671,-0.2426190474,1,7447.198696
-0.9580116007,-0.9831019277,0.2764143643,0.9955393282,-0.1297362032,1,4045.078001
0.07011315873,0.5711740663,-0.971618773,0.7396925084,0.8193430971,1,8543.119255
2.603626299,-0.3761041906,-0.4580818017,0.7689658716,0.8191041689,0,9294.180199
-0.5350871534,-0.4031626769,0.5411308382,-0.8275842407,-0.410533988,0,4017.237795
0.08959276737,0.9959386848,-0.6045986162,-1.842384462,-1.916597468,0,9159.224087
-1.259413067,-1.313167718,-0.1546107586,-1.188880154,-0.7027549598,1,2092.445926
-0.774085885,-0.4405078608,1.322504332,0.6619475894,0.01612941528,1,4160.360461
-0.4610262806,-0.4332326566,0.32774647,0.5841690734,-0.9076175061,1,7589.101089
0.03648075561,-2.031619569,0.2117137842,0.762149242,-0.2800686269,1,4880.058189
1.816526996,-0.8812384474,0.2174404153,-0.03582474667,-0.1002976674,1,5840.937037
-0.114322168,0.10710503,0.8479587435,1.377736236,-0.002250244504,1,5550.666529
0.8153160722,-0.7017669463,0.7659554527,-0.7619915238,1.090659936,0,2854.005502
2.210640877,-0.122083888,-2.192543491,-0.5480729332,1.231875134,1,10906.51335
0.553076787,0.2489135987,1.008668356,0.4844534392,1.217725187,0,3913.239441
0.9194236766,1.521700453,0.3587960839,0.9052594015,-0.3071270731,1,5657.96574
-0.6014608116,1.70676764,0.2162046763,0.8048805659,0.1237400144,0,4476.290991
-0.5865156509,0.01098289258,1.435994018,0.5552400743,-1.71147316,1,5588.645804
-0.2152444566,1.782293793,-0.2137968618,-1.800478692,1.893048885,1,7121.024211
0.6823925098,-0.07001285881,-0.3714177361,1.08235193,-0.5419834002,1,6952.417746
1.148256425,0.5421952857,0.2446819255,0.1455148053,-0.1749680367,0,6501.684681
1.04564012,-0.8653428321,-1.621925127,0.6144401229,0.6312383281,1,7347.034667
0.4802411525,0.4077283696,-0.3205403783,0.7874827044,-0.04555812675,0,4936.494816
-0.4871135608,-0.3118913123,2.020639699,-1.734976082,0.4997881043,1,8838.788189
-1.679110428,-0.1082333383,-0.4336274852,-2.085028297,0.3890375904,0,2973.436742
-0.3800380622,-2.099206343,0.8395680908,1.435006178,1.490124342,0,4121.28887
0.3589564407,0.04605813858,1.328156621,1.682383585,1.133568703,0,9133.591922
-0.9415376022,0.2013448532,0.4395161443,-1.809616969,0.4693606596,0,2922.910657
2.272991826,0.6399361658,1.473413081,0.1829147301,-0.07321832398,1,12709.23363
0.3812713901,-0.815826648,-0.9637751872,1.266304557,1.372342343,0,4396.713671
-0.9911063156,0.9679988046,-0.08695997561,0.3398085745,0.4602186394,1,2901.015473
0.9943504681,0.08271820186,1.410161995,0.3094128398,0.6241842725,1,9598.084703
-0.8332625915,2.158659011,0.4698249232,0.7129974253,-1.608185811,1,7064.656029
-0.8227020231,1.237883688,0.2868911183,-1.913779735,1.038289929,1,6335.626216
-0.5437828044,1.411316986,-0.0878356786,0.204706686,1.178954579,1,7695.756572
-0.8974929709,-0.9928468078,-0.1964984204,0.8271727996,-1.330877253,0,586.9139371
-1.6680346,0.823720927,-0.6029783126,-0.3922260129,-1.856810402,0,2504.367814
-0.6789793144,-0.007567296631,0.9303778576,-0.7712301662,1.65737612,0,4247.75111
-0.6845560242,-0.6830918016,1.537357552,0.2114601524,-0.552024729,0,5188.004639
-0.1551331312,1.353073578,1.46620282,-0.8167931793,-0.04243381008,1,8142.255252
0.09015682767,-0.9862401105,-0.05568505265,0.005322860452,1.140209479,0,4935.028414
1.207425028,-0.3292093984,-0.2139531439,0.6642923021,-0.5851884489,1,5094.35327
0.5886401517,-0.08790648737,-0.9693985777,-0.9568367129,1.447058696,1,5489.252356
-0.1564214791,1.640354094,-0.5136362607,0.2912052011,2.392676723,0,8825.612254
-1.057386745,-1.8978145,1.286590131,-0.8268091054,-0.02070636411,0,4574.570817
-0.5859182105,0.268162781,-0.9505362072,-0.1799400879,0.4498153266,1,5846.620966
-1.008308886,-0.7000840296,-0.3473828336,-1.428815434,-0.4225609828,0,2977.015109
0.1187965399,-0.3995489416,-0.2713764929,-0.01990167091,-0.6557434624,1,5938.809159
0.6910625659,1.435978125,-0.4643803922,0.4851982315,-0.2396171554,0,1329.687104
0.365487345,1.565779531,0.508659543,-1.773414539,0.4539956314,1,5920.152958
1.232863743,-0.22159617,0.9956348061,-0.6901155412,-1.48553916,1,8464.200344
0.1411690188,-1.756476721,-0.2397710129,1.286842263,-1.909762906,0,714.6530026
-1.279496796,-1.032032245,-0.06331985971,-0.3657167856,1.399136382,0,1532.253171
0.9543483291,0.4952729461,0.1456303143,0.393229777,-0.8619823553,1,9563.944962
0.8572103536,-1.112044254,0.8353769939,1.186142502,0.2108646021,1,5887.057366
-0.176213059,0.4003099083,-2.86151837,0.3022582185,-0.1133539978,1,11796.87362
-0.05062811306,0.7065325129,-0.07476892156,-1.140206857,-0.1414026708,1,7539.690737
0.06755548408,0.1149339116,0.1619193673,1.039369045,-1.086034553,0,2993.264158
0.1757004562,1.289929699,-1.734611497,0.1796466808,-0.585378502,1,9902.39057
-0.3707103845,-0.9048075032,-0.1695507157,1.841255614,-1.264430361,1,2595.186149
-1.169610002,-1.30193457,1.727418287,-0.4623397055,-0.02563906035,0,8091.722526
-0.4027829411,-0.9444228784,-0.2351506466,2.458243606,1.392070921,0,492.4447475
-0.8529378178,0.6475741031,-0.8315227727,-1.776367639,1.019510918,1,4742.993537
1.160092847,1.046052251,-0.4698652492,-0.166775734,0.7497655537,1,8604.765342
0.3914960373,-0.3936374713,-1.61907182,0.1138751941,1.079009639,1,6920.596505
-1.197588289,0.6387593817,0.3315416951,0.7501482632,0.8719754997,0,5628.413672
-0.6944652419,-1.6169594,-0.5335195257,0.8891273175,-0.5420039035,1,5268.476001
-0.6940433239,-1.821350342,1.752647555,0.8257136414,0.7698959813,0,4940.333014
0.9677253868,0.5767083615,-0.2443288552,-0.1637641041,-0.4275643646,0,5436.39861
2.634740754,0.5559120313,-0.4638004414,0.4654967742,-1.010868918,1,9346.764064
1.504506719,-0.6610690958,0.5010854326,1.06597763,0.3847685442,0,5078.86665
0.09446999182,0.01080208486,-0.05644109689,-0.5766984889,-0.4494834298,0,4136.365052
1.479590374,-0.1085366327,-0.7857962694,-0.5162975969,1.100370681,1,7352.354859
0.6756066332,0.5603291782,-0.2575211989,0.5733624702,-0.643561125,0,5779.91633
-0.2596140313,0.9698044874,0.8742776789,-0.981909846,-0.8555264529,1,9416.846749
0.1087021528,1.726132375,-1.915565164,0.2783329396,-1.376043332,0,6360.899535
-0.6343309935,-0.3644284181,-0.4205083434,-0.5337959397,0.007207060376,0,1068.895738
-0.5352555666,-1.462457385,0.7798696125,0.7528721671,0.84317431,0,-199.6470477
-1.540734496,0.2989181526,0.6759788558,-1.031202068,0.009173248182,1,6682.565471
-0.1162666453,1.842150659,1.924496037,-1.664356393,2.493927006,1,8514.307378
-0.9152257212,0.9806732943,0.9704979809,-0.9956902268,0.4932677938,0,5618.948892
-0.1075337443,0.5543300046,0.2306723024,1.196339485,0.07539954315,0,2147.550116
-0.1678740694,1.096064233,0.5803959649,0.7318133943,-0.6645866723,1,10284.78792
-1.045262781,-0.5677221433,-0.6208213857,0.7861992687,0.9759840503,1,3808.749259
-0.1551302895,1.430919019,1.368469394,0.2433989164,-0.8218917715,1,9083.862581
1.575376649,-0.06101735103,0.1261651964,-0.3396050256,-0.8897903263,1,9381.067661
-1.46863943,0.6328683236,-0.7834010539,3.059531229,-1.086073583,0,-5.40304765
-1.257382475,0.5101387156,1.529313479,0.06458965694,0.5722424202,0,4444.20937
-1.843547417,-0.6775115457,-1.073615729,-1.89504585,0.116980234,0,2321.384376
-2.242827622,-1.322195966,-0.537193794,-0.831285836,0.3964085022,1,7381.382495
0.3055801919,0.8937987459,0.7523837327,1.140812789,-0.001918400009,0,6477.562736
0.3034669008,0.5115137019,0.1416566974,-0.3971943099,-0.3324425343,1,10007.84706
-0.8175583983,0.4216168299,-0.09401517409,-0.6631737506,-0.6622448193,1,8115.29314
-1.210398728,0.9788413412,0.07861766953,-0.8628000196,0.8085477496,1,6079.765101
-0.5604488098,-1.406500627,1.021222289,-0.5370969896,-0.4088990902,0,1292.183159
0.04118002035,1.142589223,0.02003729087,-1.199117126,0.5438770041,1,8835.5089
-0.4849897243,1.887923972,-0.001119721998,-2.235035498,0.3573649722,1,3620.868845
1.944597792,1.575920289,1.830954289,-1.019760185,0.912152396,1,14879.66264
-0.7219945397,0.2242893994,-1.272952429,-0.6444557649,-0.6762466974,1,7597.048371
0.8985552801,0.8007191217,0.2768197293,-1.350421418,-0.3116394339,0,1544.4811
-0.7461164829,0.8696757567,1.178184853,1.056385586,-0.7552194194,1,6406.754488
-2.739533122,-1.766961898,1.421626978,-0.4012549393,-0.7507246183,0,2790.130142
1.642660293,1.265159945,0.02444872192,-0.2934030911,-0.1321012128,0,6739.194582
0.2271627984,1.600047281,0.4224674242,0.726029033,1.169270109,1,9606.275928
-1.169676001,0.7548618925,-0.2945687547,-2.516095196,-2.128169542,0,5433.476185
-1.018117612,0.5312232286,0.1137995653,0.1843667072,1.950943483,0,1465.994801
-1.269089615,-0.02743335418,0.3044355228,-0.7362731165,0.02832674508,1,4507.896976
-1.599949334,1.409906217,-0.6816145525,2.031400165,-0.03247432392,0,4057.350598
1.028053565,-0.05330286899,-0.03074383226,-0.5840293332,0.1191239294,0,4388.285949
0.3179986944,-0.7842585089,-0.1250444159,-0.6100988661,2.29966407,0,4742.361008
-0.08973076991,1.545232152,-0.1956223308,0.2592876415,-1.321364072,1,5599.338696
-0.4470725919,0.2105346708,1.586003831,0.2219827777,1.383720361,0,6812.658745
0.6407291102,1.627401339,-0.05904221731,2.390222711,-0.4853962029,1,7531.920047
-0.7664618342,-1.21005285,2.331024672,0.8194475726,-0.3341207334,0,3770.946512
